2018-06-21T03:17:02.466Z - info: Pages built
2018-06-21T03:17:02.713Z - info: Site data built
2018-06-21T03:17:02.759Z - info: Generate Site durationMs=103201
2018-06-21T03:17:03.267Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-06-21T11:50:42.735Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classLevelMembers\what\text.md
2018-06-21T11:50:42.735Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classLevelMembers\path.md
2018-06-21T11:50:42.735Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\introduction\text.md
2018-06-21T11:50:42.735Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\introduction\what\text.md
2018-06-21T11:50:42.735Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\introduction\path.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\labels\text.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\path.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\roles\text.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\navigability\text.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\multiplicity\text.md
2018-06-21T11:50:42.736Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\enumerations\what\text.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\enumerations\path.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\textbooks.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\programming-languages.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\teams.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-deliverables.md
2018-06-21T11:50:42.737Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-constraints.md
2018-06-21T11:50:42.738Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\exams.md
2018-06-21T11:50:42.738Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\gradeBreakdown.md
2018-06-21T11:50:42.738Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project.md
2018-06-21T11:50:42.738Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\participation.md
2018-06-21T11:50:42.738Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\supervision.md
2018-06-21T11:50:42.903Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\what\exercises.md
2018-06-21T11:50:42.903Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\what\q-tick-notation.md
2018-06-21T11:50:42.903Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\what\q-essay-drawCarClass.md
2018-06-21T11:50:42.903Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\objects\q-essay-drawCarObject.md
2018-06-21T11:50:42.903Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\objects\exercises.md
2018-06-21T11:50:43.156Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\alternatePaths\text.md
2018-06-21T11:50:43.157Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\linearPaths\text.md
2018-06-21T11:50:43.157Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\parallelPaths\text.md
2018-06-21T11:50:43.588Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\composition\what\text.md
2018-06-21T11:50:43.588Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\composition\path.md
2018-06-21T11:50:43.588Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\aggregation\what\text.md
2018-06-21T11:50:43.588Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\aggregation\path.md
2018-06-21T11:50:43.588Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classInheritance\what\text.md
2018-06-21T11:50:43.589Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classInheritance\path.md
2018-06-21T11:50:43.589Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\alternatePaths\exercises.md
2018-06-21T11:50:43.589Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\alternatePaths\q-tick-correctNotation.md
2018-06-21T11:50:43.589Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\linearPaths\exercises.md
2018-06-21T11:50:43.589Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\linearPaths\q-tick-correctNotation.md
2018-06-21T11:50:43.590Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\parallelPaths\exercises.md
2018-06-21T11:50:43.590Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\parallelPaths\q-tick-correctNotation.md
2018-06-21T11:50:43.856Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\associationClasses\code-marriage.md
2018-06-21T11:50:43.856Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\abstractClasses\what\text.md
2018-06-21T11:50:43.856Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\abstractClasses\path.md
2018-06-21T11:50:43.856Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\interfaces\what\text.md
2018-06-21T11:50:43.857Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\interfaces\path.md
2018-06-21T11:50:44.029Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationClasses\what\text.md
2018-06-21T11:50:44.030Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationClasses\path.md
2018-06-21T11:50:45.040Z - info: Pages rebuilt
2018-06-21T11:50:45.055Z - info: Site data built
